"Date","League","Type","A.Mother.s.Parting.Gift","Abandoned.Wealth","Anarchy.s.Price","Assassin.s.Favour","Audacity","Birth.of.the.Three","Blind.Venture","Boundless.Realms","Bowyer.s.Dream","Cartographer.s.Delight","Chaotic.Disposition","Coveted.Possession","Death","Destined.to.Crumble","Dialla.s.Subjugation","Doedre.s.Madness","Dying.Anguish","Earth.Drinker","Emperor.s.Luck","Emperor.of.Purity","Gemcutter.s.Promise","Gift.of.the.Gemling.Queen","Glimmer.of.Hope","Grave.Knowledge","Her.Mask","Heterochromia","Hope","House.of.Mirrors","Hubris","Humility","Hunter.s.Resolve","Hunter.s.Reward","Jack.in.the.Box","Lantador.s.Lost.Love","Last.Hope","Light.and.Truth","Lost.Worlds","Loyalty","Lucky.Connections","Lucky.Deck","Lysah.s.Respite","Mawr.Blaidd","Merciless.Armament","Pride.Before.the.Fall","Prosperity","Rain.of.Chaos","Rain.Tempter","Rats","Scholar.of.the.Seas","Shard.of.Fate","The.Aesthete","The.Arena.Champion","The.Artist","The.Avenger","The.Battle.Born","The.Betrayal","The.Body","The.Brittle.Emperor","The.Calling","The.Carrion.Crow","The.Cartographer","The.Cataclysm","The.Catalyst","The.Celestial.Justicar","The.Chains.that.Bind","The.Conduit","The.Cursed.King","The.Dapper.Prodigy","The.Dark.Mage","The.Demoness","The.Doctor","The.Doppelganger","The.Dragon","The.Dragon.s.Heart","The.Drunken.Aristocrat","The.Encroaching.Darkness","The.Endurance","The.Enlightened","The.Ethereal","The.Explorer","The.Feast","The.Fiend","The.Fletcher","The.Flora.s.Gift","The.Formless.Sea","The.Fox","The.Gambler","The.Gemcutter","The.Gentleman","The.Gladiator","The.Harvester","The.Hermit","The.Hoarder","The.Hunger","The.Immortal","The.Incantation","The.Inoculated","The.Inventor","The.Jester","The.King.s.Blade","The.King.s.Heart","The.Last.One.Standing","The.Lich","The.Lion","The.Lord.in.Black","The.Lover","The.Lunaris.Priestess","The.Mercenary","The.Metalsmith.s.Gift","The.Oath","The.Offering","The.One.With.All","The.Pack.Leader","The.Pact","The.Penitent","The.Poet","The.Queen","The.Rabid.Rhoa","The.Risk","The.Road.to.Power","The.Scarred.Meadow","The.Scavenger","The.Scholar","The.Sephirot","The.Sigil","The.Siren","The.Soul","The.Spoiled.Prince","The.Stormcaller","The.Summoner","The.Sun","The.Surgeon","The.Surveyor","The.Survivalist","The.Thaumaturgist","The.Throne","The.Tower","The.Traitor","The.Trial","The.Twins","The.Tyrant","The.Union","The.Valkyrie","The.Vast","The.Visionary","The.Void","The.Warden","The.Warlord","The.Watcher","The.Web","The.Wind","The.Wolf","The.Wolf.s.Shadow","The.Wrath","Three.Faces.in.the.Dark","Thunderous.Skies","Time.Lost.Relic","Tranquillity","Treasure.Hunter","Turn.the.Other.Cheek","Vinia.s.Token","Volatile.Power","Wealth.and.Power","Atziri.s.Arsenal","Beauty.Through.Death","Blessing.of.God","Boon.of.the.First.Ones","Call.to.the.First.Ones","Forbidden.Power","Harmony.of.Souls","Immortal.Resolve","Left.to.Fate","Lingering.Remnants","Might.is.Right","Mitts","No.Traces","Perfection","Rebirth","Struck.by.Lightning","The.Admirer","The.Army.of.Blood","The.Beast","The.Blazing.Fire","The.Breach","The.Cacophony","The.Celestial.Stone","The.Coming.Storm","The.Darkest.Dream","The.Deceiver","The.Dreamer","The.Dreamland","The.Endless.Darkness","The.Eye.of.the.Dragon","The.Fathomless.Depths","The.Forsaken","The.Garish.Power","The.Hale.Heart","The.Innocent","The.Insatiable","The.Iron.Bard","The.Jeweller.s.Boon","The.Master","The.Mayor","The.Obscured","The.Opulent","The.Polymath","The.Porcupine","The.Price.of.Protection","The.Professor","The.Puzzle","The.Realm","The.Rite.of.Elements","The.Ruthless.Ceinture","The.Saint.s.Treasure","The.Samurai.s.Eye","The.Spark.and.the.Flame","The.Standoff","The.Sword.King.s.Salute","The.Twilight.Moon","The.Undaunted","The.Undisputed","The.Valley.of.Steel.Boxes","The.Wilted.Rose","The.Witch","The.Wolven.King.s.Bite","The.Wolverine","The.World.Eater","The.Wretched","Three.Voices","A.Dab.of.Ink","The.Master.Artisan","The.Nurse","The.Sacrifice","Alone.in.the.Darkness","Arrogance.of.the.Vaal","Boon.of.Justice","Dark.Temptation","Monochrome","Sambodhi.s.Vow","Seven.Years.Bad.Luck","The.Golden.Era","The.Journey","The.Landing","The.Life.Thief","The.Lord.of.Celebration","The.Mad.King","The.Messenger","The.Seeker","Alluring.Bounty","Buried.Treasure","Burning.Blood","Dark.Dreams","Demigod.s.Wager","Echoes.of.Love","Imperial.Legacy","Pride.of.the.First.Ones","The.Archmage.s.Right.Hand","The.Deep.Ones","The.Fool","The.Primordial","Thirst.for.Knowledge","Vanity","Akil.s.Prophecy","Azyran.s.Reward","More.is.Never.Enough","Nook.s.Crown","Remembrance","The.Bargain","The.Damned","The.Deal","The.Demon","The.Eye.of.Terror","The.Heroic.Shot","The.Mountain","The.Old.Man","The.Price.of.Loyalty","The.Side.Quest","The.Skeleton","The.Wolf.s.Legacy","Vile.Power","Void.of.the.Elements","Baited.Expectations","Cameria.s.Cut","Deathly.Designs","Divine.Justice","Etched.in.Blood","Friendship","Squandered.Prosperity","Succor.of.the.Sinless","The.Bones","The.Chosen","The.Craving","The.Escape","The.Fishmonger","Underground.Forest","NA."
2016-11-05,"Standard","DivinationCard",0.25469,41.37654,1,0.72222,1,1,2,1,37.63086,0.44914,27.16667,1,0.40877,0.25938,3,0.27086,0.25469,2.28457,1.2,3,1,1,2.6,1,0.79123,35,1.02963,0,2,2.02,0.70901,171.5363,2.28642,0.25469,25.95309,1,3.14321,0.61741,1,7.4321,8.08025,262.32049,10,12.55877,0.47877,0.26358,0.25469,1,1.96296,0.39778,4.87778,2,13.88889,4.30309,1,0.85975,2,53.28025,6.95802,0.12457,4.0679,1,0.47877,9.99506,3,1,11.41605,7.97654,6.08395,0.58123,936.50321,1,0.55753,39.98765,1,2,0.47877,15,23.07778,1.57531,0.28852,571.21556,4.9284,0.25469,6.90123,1,0.54383,0.70568,1,1,89.65432,0.10062,5.80432,21.7384,110.26321,0.92593,0.26506,2.73457,5.81481,0.25469,15.51852,37.88148,0.30235,1,0.87148,0.9237,0.30802,0.49802,0.23383,0.8716,28.04074,1,0.47877,1,5.16296,1,99.60963,0.27778,3,5.49383,0.29963,0.50938,0.16852,16,0.70926,2.00988,2.47407,2.72222,4.11235,1,0.48074,0.28012,3.35852,0.5079,49.05679,1,0.61667,0.91765,3.00123,0.25469,5,1.20222,24.81481,12.5,1,11.69877,0.28679,6,1,0.27815,1.95395,15.88642,0.7279,0.9963,0.45901,0.25432,10,1,1.07716,0.25469,3.00395,0.53852,60.55358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-06,"Standard","DivinationCard",0.23056,41.92639,1,1,1,1,1.70139,1,39.99861,0.26875,40,1,0.47014,0.35667,3,0.32833,0.23986,2.66875,2.05,3.51389,1.05556,1,4.9875,1,0.96014,32.59722,2.86042,0,2,2.00111,0.71014,171.26972,2.50069,0.23986,25.04861,1,2.25694,0.96278,1,6.79444,5.4375,261.91167,6.02778,14.18236,0.47444,0.33875,0.23986,1,2,0.24264,4.37222,2,16.5625,3.87917,1,0.70833,2,54.33889,6.78889,0.10903,4,1,0.47444,9.79444,3,1,11.01389,8,7.23056,0.59889,925.98583,1,0.53181,41.60417,1,2.07917,0.47444,15.18611,23.45278,1.49861,0.29417,593.28569,4.06111,0.23986,6.53889,1,0.64153,0.46083,1,1,84.775,0.11,5.95556,21.40278,117.50028,1,0.23986,2.09306,6.57778,0.23986,15.94583,38.85278,0.31,1,0.85333,0.95583,0.30958,0.47444,0.23139,0.65542,27.47917,1,0.47444,1,5,0.99569,99.46,0.23986,3,6.41667,0.38458,0.47972,0.17389,16,0.47792,2,2.16667,2.17083,4.81944,1,0.70097,0.29625,3.38333,0.47972,48.55,1,0.64222,1,3,0.23986,4.92917,1.17069,25,11.77083,1,10,0.30153,5.7125,1,0.23986,1.97861,16.01806,1,1,0.47444,0.17472,10,1,1.58611,0.24361,3.07986,0.7175,66.30667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-07,"Standard","DivinationCard",0.19941,42.45941,1,0.9995,1,1,1.30198,1,39.79406,0.18426,5,1,0.46594,0.42515,3,0.39762,0.24911,2.49257,1.00198,3.11386,1.11386,1,5.67723,1,0.96446,23.45842,5,0,2,2,1,216.99644,2.5104,0.28366,25.46832,1,3.51683,0.97525,1,7.47327,6.82673,1187.5397,6.02475,13.76604,0.46594,0.45129,0.2505,1,2,0.36406,4.16089,2,15,3.53069,1,0.96218,2,54.97822,7.81683,0.10752,3.97624,1,0.45109,8.70693,3,1,10.99307,8,7.47129,0.56188,930.95703,1,0.69792,42.43069,1,2,0.43683,15.22178,27.12376,1.19505,0.37139,588.17505,5,0.25436,6.99208,1,0.58059,0.41535,1,1,81.94238,0.14386,5.77129,19.84851,119.69416,1,0.25327,2.18465,6.61782,0.24911,15.91089,40,0.29188,1,0.87634,0.84297,0.37376,0.68653,0.23327,0.5305,26.76337,1,0.55554,1,5,0.99089,99.74495,0.24911,3,6.45743,0.44307,0.49822,0.32317,15.92376,0.6502,1.9703,2.84752,2.65545,5,1,0.62347,0.38871,3,0.5195,50.16535,0.99901,0.7996,1,3,0.24911,5,1.26723,24.58416,10,1,10.00198,0.32554,5.01089,1,0.36139,1.75099,20.47921,1,1,0.66109,0.14891,9.97228,1,1.65743,0.2698,3.02861,1,66.49693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-08,"Standard","DivinationCard",0.08095,42.51238,1,0.92429,1,1,1.59429,1,40.37238,0.0799,5.0981,1,0.42876,0.36181,3,0.42486,0.26457,2,1.14143,3.63238,1,1,5.57143,1,1,23.74895,4.91714,0,2,2,1,222.52238,2.94286,0.2999,26.14,1,3,0.93314,1,8.3081,9.77562,334.11905,10,13.52933,0.46,0.45819,0.17381,1,2,0.58543,4.28048,2,15.8,3.70381,1,0.7179,2.01048,54.99714,8.14381,0.09076,3.37238,1,0.39057,8.28667,3,0.99429,11.31619,8.08571,6.79238,0.59619,935.53333,1,1,39.86667,1,2,0.26457,14,26.75333,1,0.31962,588.59048,5,0.26457,8.40286,1,0.8241,0.45686,1,1,74.09295,0.1739,5.72048,19.72381,120.28229,1,0.26457,2.89676,6.6,0.26457,15.90286,38.37333,0.26495,1,0.45086,0.4881,0.29781,0.96438,0.18543,0.50981,27.95619,0.98143,0.82914,1,5,1,96.5159,0.26457,3,4.27905,0.29362,0.52914,0.42286,16.27143,0.61,1.87,3.25333,1.27714,5,1,0.48771,0.23733,3,0.55714,54.95143,0.99857,1,1,3,0.26457,5,1.26162,26.25905,10,1,10.64571,0.37924,5,1,0.38514,1.01429,16.4,1,1,0.94362,0.15981,9.54762,1,1.53048,0.316,3.326,0.73248,61.17276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09,"Standard","DivinationCard",0.08,41.03028,1,1,1,1,2.27982,1,39.90367,0.08,5.1,1,0.27661,0.45982,3,0.46092,0.25294,2.02248,1.01835,3.02752,1,1,6.22569,1,1,23.28661,4.10138,0,2,2,1,221.44,2.94862,0.27844,26.90349,1,2.93394,0.71165,1,8.74037,7.76862,254.16165,9.90367,13.85413,0.45596,0.46092,0.16505,1,2,0.9422,4.93073,2,17.88532,3.94495,1,0.6089,2,54.63578,7.72844,0.08,3.4,1,0.32862,8.92752,3,1,10.72661,8,6.56514,0.61927,941.24349,1,1,38.23394,1,2,0.25294,13.47615,25.01468,1.23761,0.31248,598.5,5,0.25275,8.40367,1,0.48413,0.52495,0.99541,1,75.51018,0.14569,5.47064,19.8844,114.96569,1,0.25294,2.7211,6.50275,0.25294,16.84862,31.96697,0.25606,1,0.46092,0.38431,0.28147,0.97018,0.1744,0.47963,28.21927,0.91835,0.6189,1,5,1,96.81431,0.25294,3,5.35367,0.2567,0.50587,0.1978,16.08624,0.65881,1.5844,3.38899,1.04771,5,1,0.46275,0.2478,3,0.58771,57.08899,1,1,1,2.95798,0.25294,4.68716,1.30101,26.53761,10,1,10.98789,0.32028,5,1,0.40275,1.57156,17.94404,0.99193,1,0.98037,0.16,9.53761,1,1.62752,0.34963,3.40174,0.57927,49.96697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-10,"Standard","DivinationCard",0.15718,40.13091,1,0.78745,1,1,3.28364,1,39.7,0.07927,5.1,1,0.35227,0.46,3,0.38645,0.24555,2.24273,0.996,3,1,1,5.8,1,0.99809,29.60727,4.65091,0,1.82736,2,1,0,2.66545,0.35073,27.592,1,2.66818,0.75745,1,8.27,5.35727,197.06882,9.92727,13.43327,0.40473,0.46,0.26491,1,2,0.87455,4.86318,1.96364,19.56545,3.26273,1,0.44655,2,54.42364,6.99727,0.07927,2.93455,1,0.36573,9.48182,3,1,10.88273,8.00136,8,0.46,935.18691,1,1,42.46364,1,2,0.39845,12.03636,24.96727,1.25455,0.40527,573.68773,6.43455,0.24527,9.24727,1,0.524,0.47136,1,1,68.34264,0.17773,5.91227,19.73182,117.35491,1,0.25282,2.39545,6.54091,0.24555,16.63909,34.78545,0.27091,0.98818,0.66845,0.58518,0.269,0.99473,0.20355,0.47373,26.99909,0.87373,0.64091,1,5,1.24182,90.14345,0.29709,3,5,0.28245,0.662,0.87018,16.37636,0.55918,1.09318,3.15455,2.05818,5,1,0.46,0.27464,2.84818,0.885,50,0.99955,0.87882,1,2.979,0.24555,5,1.16273,29.14,16.65818,1,12.25545,0.29573,5,1,0.46036,1.61936,16.76182,0.81109,1.18909,0.84791,0.16936,8.74182,1,1,0.46,3.321,0.60573,66.80255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,"Standard","DivinationCard",0.23585,39.86064,1,0.76457,0.99734,1,3.74149,1,39.30851,0.07819,5.81511,0.55872,0.49436,0.46138,3.17553,0.23872,0.23649,2,1.06702,3,1,1,5.82553,1,0.96702,33.2,4.5734,0,1.87191,2,1,0,1.17021,0.23649,28.82553,1,2.92447,0.77479,1,8.32553,5.36809,177.09149,10,12.30213,0.24543,0.46277,0.26319,1,2,0.80787,5,1.60638,19.59681,3,1,0.31553,2,54.66809,7.01915,0.07819,2.82128,1,0.35638,10,3,0.80043,11.95213,7.84255,8.01606,0.77372,937.86532,1,1,44.92553,1,1.76489,0.3766,12.87447,25.90106,1.03511,0.38277,566.47223,5.58936,0.23649,8.1234,1,0.47085,0.4034,1,1,77.12426,0.09936,6,21.05319,119.42043,1,0.23649,2.38723,6.01596,0.23649,16.76489,35.04255,0.29543,0.70255,1,0.62149,0.28032,1,0.14957,0.46521,27.14574,0.92191,0.97521,1,5,1.35,91.28904,0.23649,3,4.89723,0.30021,0.86606,0.9617,16.99574,0.46277,1,3.54362,1.09574,5,1,0.47181,0.25947,2.91702,0.95723,49.81702,1,0.78309,1.01596,2.99468,0.23649,5,1,28.66915,48.05532,1,10.02979,0.23691,5,1,0.41394,1.01532,15.84043,0.4633,1.45745,0.76362,0.15638,7.59362,1,1,0.51,3.3634,0.4733,64.71426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-12,"Standard","DivinationCard",0.24576,39.85051,1,0.70626,1,1,3.69192,1,39.31313,0.07,11.2602,0.56485,0.46,0.46,3,0.30889,0.24576,2.00707,1.76162,2.99293,1,1,6.37374,1,0.96889,32.47677,5.41616,1286.16968,1.80848,2,1,0,2.41414,0.24576,28.60303,1,2.98434,0.83919,1,8.16364,6.70808,196.17061,10,11.57475,0.31899,0.46,0.36475,1,2,0.8102,4.66111,1.48283,18.49091,3,1,0.48323,2,54.17172,7.42323,0.1397,2.6,0.99687,0.57051,9.86667,3,0.98788,11.66869,7.06768,7.39596,0.98576,941.32424,1,0.83747,40,1,2.00758,0.38697,14.9899,24.29293,1,0.43263,593.36212,5.98687,0.42949,8.70909,1,0.88505,0.51071,1,1,79.1404,0.0997,5.97222,18.00404,121.67727,0.66141,0.24717,2.20606,5.96263,0.24576,17.00404,33.60101,0.34131,0.87404,1,0.78394,0.45535,0.87636,0.16051,0.46,28.76768,1,0.77697,0.95455,6.85859,1,89.99899,0.24576,2.98283,4.80515,0.40768,0.97626,1,16.71313,0.46,1,3.88485,1.47677,5,1,0.49626,0.27051,3,1,50.59596,0.99606,0.97788,1.61515,2.89606,0.24717,5,1,29.32424,51.25657,1,11.40505,0.2997,5.20303,1,0.24576,1,9.72121,0.46,1.14141,0.74828,0.14,7.2596,1,1.00576,0.59081,3.28242,0.46,63.45414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-13,"Standard","DivinationCard",0.26175,39.98875,1,0.58475,0.92225,0.997,3,1,38.39875,0.07038,6.338,0.85963,0.45875,0.45875,3,0.35888,0.26213,2,1.0875,2.3435,1.65063,1,6.6,1,0.98413,29.73,5.2825,1298.12438,1.602,2,0.97638,407.92528,2.99625,0.26213,28.75875,1,3.16375,0.63163,1,7.54625,9.94,228.01613,9.775,10.955,0.41488,0.45875,0.26213,1,2,0.81188,4.31563,1,18.05,3,1,0.38275,2,54.56375,7.54,0.1435,2.45588,1,0.90113,8.07,3,1,10.615,7.01125,6.155,0.91113,910.12713,0.98738,0.67125,40,1,2,0.304,15.45375,21.855,1,0.39488,611.24675,8.23,0.45875,11.9825,1,0.95575,0.44325,1,1,76.56875,0.099,5.64313,18,113.79725,0.45875,0.2735,2.6375,5.51,0.26213,17.09125,30.24375,0.29625,0.9925,1.01125,0.53213,0.37488,0.8335,0.1665,0.48088,28.0525,0.97113,0.70288,0.92538,4.045,1,89.7025,0.26213,2.985,4.07888,0.29213,0.97625,1,16.485,0.45875,1,3.4325,1.5225,4.40375,1,0.45875,0.2675,2.96875,0.99625,55,0.98763,0.97088,1,2.87063,0.26213,5,1.23913,30.4825,49.8885,1,12.72375,0.33175,5.21875,1,0.26263,1,9.2275,0.45875,1.27313,1,0.14075,8.1325,1,1.571,0.45238,3.15125,0.45875,63.20613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,"Standard","DivinationCard",0.25283,40,1,0.81358,0.7966,1,3,1,37.47925,0.07,5.08019,0.97623,0.45962,0.40038,3,0.3917,0.27208,2,1.0283,2.8934,1.95792,1,6.56981,1,0.97962,27.47547,5.81887,1293.08264,1,2.02453,0.83075,338.88434,2.71509,0.27208,29.78868,1,2.96981,0.50509,1,6.33019,10,217.7817,8.32075,15,0.33887,0.50849,0.27208,1,2,0.79472,4.27075,1.05283,19.56792,3,1,0.87906,2,53.61509,7,0.10509,2.74887,1.07358,0.83226,8.0434,3,1,11.18491,6.95472,5.89245,0.85868,887.08396,1,0.83358,40,1,2,0.43736,18.19623,22.32264,1,0.27208,580.15038,7.72453,0.42981,10.41887,1,0.84528,0.38736,1,1,73.73,0.10453,5.10283,19.14528,113.13019,0.72755,0.27208,2,2,0.27208,17.34151,30,0.28132,0.98717,1.30377,0.66189,0.34453,0.55547,0.14547,0.45962,27.39057,0.90528,0.71981,0.98057,4.0717,1,90.71925,0.27208,3,4.09396,0.22415,0.86226,0.93509,15.94528,0.47943,0.98528,3.63774,1,4,1,0.45962,0.27019,2.70566,0.89453,55.17925,0.9417,0.85264,0.90698,2.82453,0.27208,5,1.47906,29.00189,48,1,13.80189,0.27208,5,1,0.27208,1.06038,12.60377,0.48094,1.15283,0.89396,0.14981,8.16415,1,1.93208,0.44509,3,0.46189,64.02849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-15,"Standard","DivinationCard",0.25441,40,1,0.50763,0.89458,1,3.04407,1,41.13559,0.07,5.86525,1,0.52356,0.27102,3,0.28644,0.27051,2,1.91864,2.95508,1.66186,1,6.59153,1,0.81271,27.43729,6.94576,1295.12051,1.63898,2.04407,0.54356,210.03203,2.75085,0.27051,29.39322,1,2.92373,0.3722,1,5,9.38983,208.73068,7.60169,14.87627,0.31593,0.45932,0.27051,1,2,0.95203,4.18475,1.81864,19.59153,3,1,1,2,53.38475,7,0.09068,4.95085,1.1678,0.56712,8.02203,3,1,10.17288,6.84576,5.11864,0.97729,896.82085,1,0.83492,39.97627,1,2,0.4222,17.77797,24.75593,1,0.27051,583.52373,7.92373,0.27102,10.06441,1,0.66746,0.33661,1,1,75.09322,0.15102,5.91102,21.2,117.28034,0.33356,0.31932,2,2,0.27051,17.24068,31.10169,0.27051,0.95864,4.12373,0.79169,0.27847,0.47593,0.12712,0.45932,28.75085,0.97119,0.46441,1,4.04407,1,93.29186,0.27051,3.15085,4.36847,0.11322,0.62763,0.87576,15.62034,0.45932,0.9539,3.39661,1.0339,3.74492,1,0.45932,0.26746,2.52542,0.64254,52.55593,0.92102,0.67678,1.05847,2.56271,0.27051,4.88814,1.97559,32.27458,50.69644,1,13.83559,0.33576,5,1,0.2922,1.55593,10.52881,0.59475,1,0.72305,0.23864,8.33051,1,1.97797,0.45576,2.97458,0.51017,67.13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
