"Date","League","Type","Andvarius","Araku.Tiki","Ascent.From.Flesh","Astramentis","Atziri.s.Foible","Auxium","Bated.Breath","Belt.of.the.Deceiver","Berek.s.Grip","Berek.s.Pass","Berek.s.Respite","Blackheart","Blightwell","Blood.of.Corruption","Bloodboil","Bloodgrip","Brinerot.Mark","Call.of.the.Brotherhood","Carnage.Heart","Daresso.s.Salute","Death.Rush","Demigod.s.Bounty","Demigod.s.Eye","Demigod.s.Presence","Doedre.s.Damning","Doryani.s.Invitation","Dream.Fragments","Dyadian.Dawn","Emberwake","Essence.Worm","Extractor.Mentis","Eye.of.Chayula","Eye.of.Innocence","Eyes.of.the.Greatwolf","Faminebind","Feastbind","Gifts.from.Above","Headhunter","Heartbound.Loop","Hinekora.s.Sight","Immortal.Flesh","Kaom.s.Sign","Kaom.s.Way","Karui.Charge","Karui.Ward","Kikazaru","Le.Heup.of.All","Lori.s.Lantern","Malachai.s.Artifice","Maligaro.s.Restraint","Marylene.s.Fallacy","Meginord.s.Girdle","Ming.s.Heart","Mokou.s.Embrace","Mutewind.Seal","Natural.Hierarchy","Ngamahu.s.Sign","Ngamahu.Tiki","Night.s.Hold","Perandus.Blazon","Perandus.Signet","Praxis","Prismweave","Pyre","Rashkaldor.s.Patience","Redblade.Band","Rigwald.s.Crest","Rigwald.s.Curse","Romira.s.Banquet","Shaper.s.Seed","Shavronne.s.Revelation","Sibyl.s.Lament","Sidhebreath","Snakepit","Soulthirst","Star.of.Wraeclast","Stone.of.Lazhwar","Sunblast","Talisman.of.the.Victor","Tasalio.s.Sign","Tear.of.Purity","The.Anvil","The.Ascetic","The.Aylardex","The.Ignomon","The.Magnate","The.Pariah","The.Retch","The.Taming","The.Warden.s.Brand","Thief.s.Torment","Timeclasp","Umbilicus.Immortalis","Ungil.s.Harmony","Valako.s.Sign","Valyrium","Ventor.s.Gamble","Victario.s.Acuity","Voideye","Voidheart","Voll.s.Devotion","Warped.Timepiece","Winterheart","Wurm.s.Molt","Angler.s.Plait","Aul.s.Uprising","Bisco.s.Collar","Bisco.s.Leash","Choir.of.the.Storm","Coward.s.Chains","Coward.s.Legacy","Cyclopean.Coil","Darkness.Enthroned","First.Piece.of.Time","Gloomfang","Gluttony","Impresence","Maligaro.s.Cruelty","Mark.of.Submission","Mark.of.the.Elder","Mark.of.the.Shaper","Perquil.s.Toe","Perseverance","Precursor.s.Emblem","Presence.of.Chayula","Ryslatha.s.Coil","Sacrificial.Heart","Second.Piece.of.Time","Soul.Tether","Stormfire","String.of.Servitude","The.Effigon","The.Flow.Untethered","The.Halcyon","The.Hungry.Loop","The.Nomad","The.Pandemonius","The.Primordial.Chain","The.Tactician","Timetwist","Voice.of.the.Storm","Winterweave","Xoph.s.Blood","Xoph.s.Heart","Yoke.of.Suffering","Zerphi.s.Heart","Ahkeli.s.Meadow","Ahkeli.s.Mountain","Ahkeli.s.Valley","Hyperboreus","Putembo.s.Meadow","Putembo.s.Mountain","Putembo.s.Valley","Solstice.Vigil","Uzaza.s.Meadow","Uzaza.s.Mountain","Uzaza.s.Valley","Vivinsect","Hyrri.s.Truth","Tavukai","Badge.of.the.Brotherhood","Circle.of.Anguish","Circle.of.Fear","Circle.of.Guilt","Circle.of.Nostalgia","Circle.of.Regret","Icefang.Orbit","Siegebreaker","The.Jinxed.Juju","Venopuncture","Astral.Projector","Fury.Valve","Leash.of.Oblation","Mother.s.Embrace","Warrior.s.Legacy","Willowgift","Hallowed.Ground","NA."
2016-11-05,"Standard","UniqueAccessory",15,0.25538,3.05,66.41115,0.25538,1.3591,1,0.25538,19.00385,2,653.28026,0.47885,757.37897,25,0.25538,19.75513,2.20795,14.30641,0.25538,32.10769,7,2457.21269,604.5141,25336.79,4.97564,2,1,1.12436,32.56795,14.99744,0.25538,6.53231,165.49026,1687.53282,433.51526,313.29872,23.89,6574.70423,0.25538,23.49744,0.48718,0.25538,34.08974,6.74487,0.25538,0.91141,2,0.29987,0.51795,1,2.98462,1,2,0.28013,4.52051,398.46692,1,10.62179,2.24872,0.47885,39.78462,1.8641,0.25538,1,1,3,4.90974,147.99218,1.11692,2.47949,664.62308,0.25538,0.25538,94.40205,1,56.34615,1,0.25538,451.59603,5,0.25538,1,3.07179,0.52551,0.25538,0.47885,77.86949,593.91487,664.11154,2.17821,1,0.25538,7.78462,0.25538,62.11897,4.83333,2,111.43577,17.61795,124.68115,464.87808,2,3.03974,0.25538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-06,"Standard","UniqueAccessory",15,0.23941,3.12206,66.29559,0.23941,1.96471,1,0.23941,19,2.02676,663.34588,0.67824,809.69721,25,0.23941,20.64412,2,14.60588,0.23941,38.99265,7.13235,2453.29588,596.74765,25196.01176,5.16324,2,1,1,30,15.31471,0.23941,6.13676,115.23618,1617.34206,539.60529,355.73118,24.97794,6564.22412,0.23941,21.39118,0.47132,0.23941,37.65,7.55147,0.30824,0.48456,2,0.23941,0.46956,1,2.79559,1,2,0.27456,4.95,397.83176,1,10.21912,1.57647,0.40603,40.86618,1,0.23941,1,0.67088,3,4.89471,135.33515,1.27015,2.98824,722.1825,0.23941,0.23941,82.91471,0.99441,50.47794,1,0.23941,450.29103,5,0.23941,1,4.33529,0.49221,0.23941,0.47485,93.76882,614.06971,657.3525,2.99412,1,0.23941,7.575,0.23941,61.05397,4.51471,2,104.26706,17.17206,107.75779,464.13706,2,3.69706,0.23941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-07,"Standard","UniqueAccessory",15,0.24891,3,66.49693,0.24891,2,1,0.24891,19.47525,2.15505,648.91772,0.92485,742.67743,23.39406,0.24891,20.04257,2,15.11683,0.24891,39.96337,7.40792,2469.92535,606.30465,25284.63564,5.84455,2,1,1,29.89802,16.17426,0.24891,6.06554,140.06733,2795.62733,520.25594,332.48465,25,6523.0897,0.24891,20.07921,0.46604,0.24891,35.00792,8.04356,0.24891,0.65822,1.97812,0.24891,0.40406,1,2.93762,1,2,0.27515,4.67426,406.41881,1,12.60396,1.80693,0.40317,48.90099,1.38119,0.24891,1,0.44574,2.89406,4.91554,132.99386,1.96624,3,800.53099,0.24891,0.24891,70.48347,1,48.26337,0.99941,0.24891,430.25188,5,0.24891,1,4.96832,0.50743,0.24891,0.46604,78.99,601.23921,674.90485,3,1,0.24891,7.52871,0.24891,59.73426,4.97525,2,99.59089,15.08911,99.92485,445.61,2,3.86535,0.24891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-08,"Standard","UniqueAccessory",15,0.26462,2.96231,66.82308,0.26462,2,1,0.26462,19.39712,2.52183,618.02558,0.91356,702.02154,24.71154,0.26462,25.67308,2,15,0.26462,37.79712,7.59327,2495.71923,650.08413,25368.09529,6.49202,2,1,1,29.74904,15,0.26462,5.08856,138.6551,1382.91529,305.29548,351.23625,25,6548.66154,0.26462,20.08654,0.52337,0.26462,35.58077,9.89808,0.26462,0.99817,2,0.32798,0.46,1,3,1,2,0.44615,2.65577,400.93846,1,12.87019,2.33365,0.34135,50.51442,1,0.26462,1,0.90615,2.69519,6.69519,135.05423,1.64769,2.78769,770,0.26462,0.26462,65.07135,0.97481,47.02212,0.98558,0.26462,454.39635,4.91346,0.26462,1,3.74231,0.46,0.26462,0.63029,79.37817,558.5026,709.75904,2.89519,1,0.26462,9.69615,0.26462,65.05048,4.74904,2,82.34942,15.96731,99.97202,400.93846,2,2.97712,0.26462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09,"Standard","UniqueAccessory",15.12182,0.253,2.822,66.5,0.253,2,1,0.253,19.34455,2.31564,657.44318,0.88418,704.9,25,0.253,31.85909,2,15,0.253,31.49455,6.32636,2406.21345,617.90591,25220.48773,6.38945,2,1,1,29.97545,15,0.253,5.83682,147.76773,4196.63364,284.13636,332.5,23.87345,6517,0.253,20.11273,0.46955,0.253,35.76364,5.17909,0.253,1,2,0.27355,0.47536,1,2.86909,1,2.06,0.46245,2.38182,404.13864,1,10.03182,2.58364,0.46091,56.33909,1,0.253,1,0.99664,2.14545,7.03727,134.23955,1.70427,2.01036,655.81091,0.253,0.253,66.37818,0.99945,46.25727,0.99336,0.253,456.06909,4.95273,0.253,1,3,0.46091,0.253,0.51273,91.03336,581.46055,704.11409,2.94818,1,0.253,8.33018,0.253,65.54864,4.78909,2,87.16918,18.50455,99.82818,399,2,3.10636,0.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-10,"Standard","UniqueAccessory",15.39266,0.24569,3,66.80009,0.24569,2.20367,1,0.24569,19.84404,2.66771,672.86486,0.65817,694.85028,25,0.24569,28.02752,2.02899,14.70798,0.24569,31.33211,5.79083,2471.62716,607.32578,25850.68429,6.44844,2,1,1,29.17376,15,0.24569,7.78486,138.81771,4573.66743,246.70927,307.99404,21.82651,6484.24688,0.24569,21.46853,0.50138,0.24569,33.9844,4.91927,0.24569,1,2,0.27303,0.46,1,2.8789,1,2.03945,0.47,3.91193,432.69505,1,11.46789,2.47798,0.46,53.45872,1,0.24569,1,0.7645,2.23578,6.61835,141.43229,1.66284,2.01284,690.1633,0.24569,0.24569,74.22945,1,45.69541,1,0.24569,414.2133,4.71193,0.24569,1,3.33486,0.46,0.24569,0.46,82.91422,559.50073,686.1867,2.08349,1,0.24569,9.39725,0.24569,62.80229,4.6067,1.99009,91.0544,18.24587,118.06459,418.84606,1.96055,2.78624,0.24569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,"Standard","UniqueAccessory",15,0.23656,3.48032,65.46323,0.23656,3,1,0.23656,19.98602,3.00312,665.22237,0.84903,732.41957,25,0.23656,18.41935,2.83129,14.11086,0.23656,30.01613,6.91613,2480.73462,613.79796,25524.9171,6.05495,2,1,1,29.68849,15.00753,0.23656,6.57075,144.28548,4722.64462,290.54387,259.35548,20.59634,6508.66258,0.23656,21.77925,0.50548,0.23656,29.56559,6.15484,0.23656,1,2.00097,0.38796,0.4614,1,3,1,2.20538,0.46097,3.86129,358.18204,1,15.23333,2.49892,0.46161,50.93118,1,0.23656,1,0.98118,2.05054,5.01935,149.38753,1.96333,2.35387,818.0672,0.23656,0.23656,66.58731,0.99839,49.87097,1,0.23656,408.7472,3.72129,0.23656,1,4.26559,0.72806,0.23656,0.46118,67.60172,595.29538,675.43978,2,1,0.23656,8.4871,0.23656,63.27054,4.63978,2,93.80247,17.37419,106.78538,469.32817,2,3.84194,0.23656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-12,"Standard","UniqueAccessory",15,0.24607,3.26292,60.25764,0.24607,2.57303,1,0.24607,18.56742,3.06067,662.91989,0.76753,702.64787,25.6573,0.24607,21.5618,2.86483,13.46865,0.24607,30.49775,7.38652,2500.94225,604.30955,25790.11955,6.63292,2,1,1,30.84607,15,0.24607,5.5836,176.09742,4871.19719,301.1282,254.3364,21.11236,6556.52427,0.24607,21.11685,0.60865,0.24607,28.42921,7.00562,0.24607,1,2.01112,0.44921,0.46978,1,3,1,2,0.39135,2.79775,342.90056,1,13.13596,2.3191,0.36989,57.42135,1,0.24607,1,0.71899,2.25955,5.42247,179.00483,1.23236,1.01124,943.67596,0.24607,0.24607,67.17348,0.96202,51.35742,1,0.24607,387.54393,4.57303,0.24607,1,3.15506,0.70708,0.24607,0.45888,70.88236,591.86787,709.39258,2,1,0.24607,9.09551,0.24607,63.27764,3.63483,2,67.79865,19.74382,110.57,473.15124,1.86966,3.73371,0.24607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-13,"Standard","UniqueAccessory",15,0.2626,2.95571,59.36494,0.2626,2,1,0.2626,18.29481,2.76623,657.68922,0.47727,679.81039,38.80519,0.2626,31.38312,2.74273,14.3726,0.2626,38.52078,7.93377,2508.05896,605.03039,25832.79481,6.78675,2,1,1,33.95714,14.92468,0.2626,5.01818,182.62494,5313.64688,279.51558,237.92922,20.12987,6594.16078,0.2626,17.45455,0.60169,0.2626,28.16234,6.90519,0.2626,1,2.85571,0.46429,0.53065,1,3,1,2,0.2626,3.08571,346.44026,1,9.9974,2.66234,0.4426,48.91688,1,0.2626,1,0.78013,2.88831,5.48182,183.69169,1,1.48831,965.88052,0.2626,0.2626,71.91182,0.99727,58.83169,1,0.2626,249.05416,5,0.2626,1,3,0.88299,0.2626,0.41883,71.98623,570.73468,740.63948,2.47662,1,0.2626,9.6,0.2626,68.10571,3,2,71.31818,16.6974,100.4613,475.86727,1.75844,3.60519,0.2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,"Standard","UniqueAccessory",15.27451,0.27216,2.42902,60.03137,0.27216,2,1,0.27216,18.9,2,699.91196,0.48882,686.91333,37.81373,0.27216,37.09608,2.79863,14.7902,0.27216,38.22353,7.7,2485.19157,653.45294,25859.29804,6.80922,2,1,1,35.98235,14.49804,0.27216,5.56078,119.85667,8127.32059,385.36627,255.00137,20,6600.92608,0.27216,18,0.89667,0.27216,25.67451,6.92941,0.27216,1,2.87765,0.45961,0.47137,1,3,1,2,0.35157,3.17078,359.09392,1,10.04118,3.13137,0.38392,41.62745,1,0.27216,1,0.94235,3,8.34314,157.57824,1,3.01608,850.62902,0.27216,0.27216,77.24118,1,64.66137,1,0.27216,318.67294,4.84706,0.27216,1,3.3902,0.56745,0.27216,0.38647,95.65039,578.43471,680.50784,2.53333,1,0.27216,9.7,0.27216,68.05078,3,2,73.39765,20,96.50392,476.35549,1.02549,3.29804,0.27216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-15,"Standard","UniqueAccessory",15.2413,0.26978,2.37391,63,0.26978,1.97913,1,0.26978,18.06957,2,798.5537,0.61326,707.23391,36.34348,0.26978,33.75217,2.62413,14.3,0.26978,34.74783,7.22174,2132.13522,591.53022,25881.90957,7.48913,2.1087,1,1,38.63043,14.74978,0.26978,6.86739,137.56848,8839.09804,301.96935,263.01109,20,6627.56043,0.26978,19.88261,0.99826,0.26978,26.77174,7.13022,0.34891,1,2.90652,0.45957,0.45957,1,2.64565,1,2,0.45565,3,393.44609,1,10.63261,2.97174,0.29717,40,1,0.26978,1,1,3,9.06087,169.88783,1,3.56478,974.97717,0.26978,0.26978,78.18478,1,66.70717,1,0.26978,318.73478,4.39522,0.26978,1,3.97174,0.96152,0.26978,0.43804,96.02239,647.84152,682.43935,2.98913,1,0.26978,9.2087,0.26978,68.15522,3,2,68.15522,19.95435,94.5413,467.24783,1.1413,3.65,0.26978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-16,"Standard","UniqueAccessory",16.1093,0.2714,2.96772,60.68246,0.2714,2,0.99368,0.2714,18.39825,2,724.48912,0.88246,740.92,31.05439,0.2714,32.91404,2.58456,12.19123,0.2714,32.34035,7.0193,1557.03877,456.65246,26014.58526,6.91596,2.34386,1,1,36.63509,13.76509,0.2714,5.63158,136.77351,7236.72386,304.92877,274.38614,20.66667,6672.80351,0.2714,19.20491,0.96807,0.2714,25.25789,7.10053,0.45596,1,2.75333,0.46386,0.45754,1,2.95965,1,1.98421,0.45754,3.25088,419.17614,1,10,2.85614,0.39526,40,1,0.2714,1,1,3,6.66491,199.06947,1,3.38579,1116.47772,0.2714,0.2714,89.20175,1,66.60842,1,0.2714,302.90772,1.91158,0.2714,1,3.86316,0.87368,0.2714,0.45754,109.65719,617.55474,686.0386,2.19474,1,0.2714,9.09474,0.2714,68.74807,3.09719,2,68.60386,17.69474,90.60526,449.47807,1.94649,3.48772,0.2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-17,"Standard","UniqueAccessory",15.49649,0.27386,2.83211,61.02281,0.27386,1.9807,0.93333,0.27386,19.98596,2,688.27193,0.55,753.44807,30.11404,0.27386,37.61754,2.76965,12.34561,0.27386,32.29123,7.23158,1485.03018,387.73246,26168.76684,6.96246,2.94737,1,1,39.35088,14.28421,0.27386,5.40526,135.04088,5979.18895,325.22684,290.5593,22.38947,6647.39158,0.27386,20.99281,0.94158,0.27386,21.84211,7.15263,0.37807,1,3.0014,0.46,0.46526,1,3,1,1.98596,0.46,4.18439,396.94421,1,10.01579,3.17193,0.40877,40,1,0.33667,1,1,3.2614,8.04211,194.71298,1,3,1033.38351,0.27386,0.27386,89.49123,0.99105,68.68316,1,0.27386,315.12684,2.22053,0.27386,1,3.19298,0.45649,0.27386,0.45596,96.63421,620.41316,685.90105,2,1,0.27386,9,0.27386,67.64386,2.68281,2,89.08579,19.10702,89.66491,467.47333,2.01298,4.19123,0.27386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-18,"Standard","UniqueAccessory",15,0.26473,2.37091,60.55182,0.26473,1.90764,0.912,0.26473,19.83273,2,715.40727,0.53455,798.60982,25.34909,0.26473,36.51636,2.72964,13.17455,0.26473,35.86364,7.80727,1492.99309,379.76164,25443.02709,6.81327,2.63636,1,1,40,14.55455,0.26473,6.48182,116.26745,5495.80673,272.41273,265.49527,20.39273,6560.89055,0.26473,21.03473,0.99491,0.26473,21.72,7.14582,0.28618,1,2.76545,0.40491,0.45309,1,2.97818,1,2,0.45309,3.69927,355.12091,1,12.06909,4.34,0.26964,40,1,0.45309,1,0.99182,3.44727,9.30909,167.34873,1,3.00618,913.84818,0.26473,0.26473,82.41818,1,68.16127,1,0.26473,299.94491,4.20382,0.26473,1,3.49636,0.45545,0.26473,0.45291,90.92055,615.03709,688.99018,2,1,0.26473,9.00727,0.26473,60.748,2.70836,2,89.75273,19.73091,91.19091,478.36218,1.98545,4.2,0.26473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-19,"Standard","UniqueAccessory",15,0.27434,2.91887,59.20943,0.27434,1.2434,0.96226,0.27434,19.27736,2.52547,764.55604,0.59019,898.61075,23.5434,0.27434,36.76792,2.86113,14.52264,0.27434,38.48113,8.36226,1409.3734,389.91679,25357.58585,7,2,1,1,39.24717,14.70566,0.27434,8.07925,103.82679,13176.59057,338.55283,292.76226,20,6544.55547,0.27434,21.65283,0.94566,0.27434,22.59811,7.7666,0.27434,0.99075,2.53019,0.27434,0.38585,1,2.76604,1,1.7566,0.46377,3.09434,345.37736,1,14.49623,3.86604,0.27434,40,1,0.46057,1,1,2.9717,7.23962,156.83491,1.03604,2.74679,749.50245,0.27434,0.27434,87.42642,0.9834,68.07321,1,0.27434,263.00396,4.13019,0.27434,1,3.53208,0.58189,0.27434,0.43868,99.82208,604.57208,686.16396,1.96321,1,0.27434,8.9283,0.27434,52.7283,2.37057,2,88.30604,17.08302,91.51623,477.20717,1.99811,4,0.27453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-20,"Standard","UniqueAccessory",14.77143,0.2675,2.97857,60.73357,0.2675,1,1,0.2675,19.54286,2.39643,620.16786,0.48911,883.87,23.92857,0.2675,31.20357,2.41839,12.41964,0.2675,30.46071,9.08036,1502.33554,389.72571,25266.17679,6.66071,2,1,1,34.65179,15.14107,0.2675,9.01607,101.19518,18175.18393,322.58571,273.90286,20,6527.04,0.2675,20.2,0.79286,0.2675,24.71964,7.64161,0.2675,0.99411,2.83125,0.2675,0.45804,1,1.66786,1,1.54821,0.46893,3,343.22821,1,14.58571,3.86786,0.2675,40,1,0.36357,1,1,2.98929,8.30893,175.09661,1,2.75982,751.16714,0.2675,0.2675,99.07143,1,67.99,1,0.2675,209.19143,4.11964,0.2675,1,3.06893,0.50089,0.2675,0.42911,99.95357,544.40571,683.05714,2,1,0.2675,9.61964,0.2675,58.80393,2.75893,2,93.00464,15,98.66143,472.82196,2.71071,3.69286,0.27589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-21,"Standard","UniqueAccessory",14.76917,0.26972,3.19444,61.89278,0.26972,1.0625,1,0.26972,19.9,2.69972,614.38722,0.46861,904.28778,24.96667,0.26972,21.25806,2.0275,11.98333,0.26972,30.90833,8.93528,1588.49306,385.97139,26375.35694,6.57667,2,1,1,35.08611,15.55833,0.26972,8.95278,89.035,8047.6725,322.14944,300.89722,22.45833,6524.5075,0.26972,21.265,0.6075,0.26972,20.49139,6.92944,0.27694,1,3.91944,0.27361,0.46694,1,1,1.02778,2.00972,0.46861,3,340.13889,1,13.84167,2.36389,0.28917,40.26944,1,0.27556,1,0.99583,3.00861,9.56,203.48139,1,2.08167,815.59722,0.26972,0.26972,84.21111,1,67.96333,1,0.26972,205.80833,4.01194,0.26972,1.02278,3.19444,0.515,0.26972,0.40194,96.37361,543.92,679.33333,1.97583,1,0.26972,9.76278,0.26972,65.58278,3.70278,2.02778,93.11917,16.29056,116.63583,475.93,2.90639,3.78333,0.26972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-22,"Standard","UniqueAccessory",13.34423,0.26846,2.94981,67.86596,0.28635,1.095,1,0.26846,19.91058,2.3875,615.71865,0.47808,937.78019,24.87058,0.26712,25.48731,2.78385,12.09327,0.28135,39.85538,8.27442,1397.44635,376.67,25819.65346,6.2975,2.33423,0.99981,1,31.40442,15.91058,0.26846,6.43385,85.89904,5804.02327,299.21788,319.20077,24.81712,6490.57846,0.28308,22.64904,0.51519,0.27596,24.55731,6.95077,0.37981,0.96442,3.49462,0.31135,0.58827,1.14173,2.69404,1.295,2.52692,0.46231,2.97885,339.46827,1,16.655,5.49269,0.55462,42.07212,1.00442,0.42538,0.99904,0.94135,3.06346,8.57308,185.845,1.18058,2.63808,800.3075,0.26846,0.46462,81.28712,0.96346,53.68981,0.93442,0.305,308.69,4.01865,0.26846,0.99231,3.14538,0.72885,0.26846,0.54077,94.98192,550.55673,678.93654,1.86673,1,0.26846,9.13712,0.26846,63.68808,4.22596,2.8275,91.58865,17.4,198.88173,468.54096,3.08769,3.94846,0.42096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-23,"Standard","UniqueAccessory",15.72396,0.26375,3.14917,61.67313,0.27625,1,1,0.26375,20.29542,3.32104,610.53479,0.62979,937.14104,25,0.25479,21.97229,2.90438,11.5025,0.28792,37.60021,7.79104,1383.50646,407.02583,25917.66542,6.31604,1.98458,1,1.0025,32.10292,14.78604,0.26375,7.24583,75.31542,5561.39021,280.53146,287.33646,22.55896,6474.54688,0.27083,20.25583,0.60104,0.26479,26.14854,7.50021,0.31854,0.94563,3.89917,0.32208,0.36917,1.02813,2.5175,1.06542,2.40208,0.43104,3.46875,368.63417,1,16.17167,3.655,0.47688,44.84958,1,0.33417,0.99979,0.9725,2.85333,6.67333,154.3575,1.22854,2.44417,821.87063,0.26375,0.34125,91.10813,0.92,52.65229,0.98479,0.2775,289.40167,4.79688,0.26375,1.04313,3.81,0.85063,0.26375,0.55958,92.72813,603.69333,678.47292,2.26375,1,0.26375,8.71646,0.26375,66.70604,3.01583,3.05083,96.59021,18.68646,259.74021,423.38833,2.33563,3.71813,0.39667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
