"Date","League","Type","Abberath.s.Horn","Advancing.Fortress","Agnerod.East","Agnerod.North","Agnerod.South","Agnerod.West","Al.Dhih","Allure","Amplification.Rod","Apep.s.Rage","Ashcaller","Atziri.s.Disfavour","Aurumvorax","Axiom.Perpetuum","Bino.s.Kitchen.Knife","Bitterdream","Bloodplay","Bloodseeker","Brain.Rattler","Breath.of.the.Council","Brightbeak","Brutus..Lead.Sprinkler","Callinellus.Malleus","Cameria.s.Maul","Chin.Sol","Chitus..Needle","Chober.Chaber","Clayshaper","Cospri.s.Malice","Cybil.s.Paw","Daresso.s.Passion","Darkscorn","Death.s.Hand","Death.s.Harp","Death.s.Opus","Divinarius","Doomfletch","Doomfletch.s.Prism","Doomsower","Doon.Cuebiyari","Doryani.s.Catalyst","Dreadarc","Dreamfeather","Dyadus","Dying.Breath","Eclipse.Solaris","Edge.of.Madness","Ephemeral.Edge","Essentia.Sanguis","Femurs.of.the.Saints","Fencoil","Fidelitas..Spike","Flesh.Eater","Frostbreath","Geofri.s.Baptism","Gorebreaker","Goredrill","Heartbreaker","Hegemony.s.Era","Hezmana.s.Bloodlust","Hiltless","Hrimnor.s.Dirge","Hrimnor.s.Hymn","Hyaon.s.Fury","Ichimonji","Infractem","Innsbury.Edge","Iron.Commander","Izaro.s.Dilemma","Jack..the.Axe","Jorrhast.s.Blacksteel","Kaom.s.Primacy","Kingmaker","Kondo.s.Pride","Kongor.s.Undying.Rage","Lakishu.s.Blade","Last.Resort","Lavianga.s.Wisdom","Lifesprig","Limbsplit","Lioneye.s.Glare","Mark.of.the.Doubting.Knight","Marohi.Erqi","Midnight.Bargain","Mightflay","Mj√.lner","Mon.tregul.s.Grasp","Moonbender.s.Wing","Moonsorrow","Mortem.Morsu","Null.s.Inclination","Nuro.s.Harp","Nycta.s.Lantern","Obliteration","Ornament.of.the.East","Oro.s.Sacrifice","Pillar.of.the.Caged.God","Piscator.s.Vigil","Pledge.of.Hands","Prismatic.Eclipse","Quecholli","Queen.s.Decree","Queen.s.Escape","Quill.Rain","Razor.of.the.Seventh.Sun","Reach.of.the.Council","Realm.Ender","Realmshaper","Reaper.s.Pursuit","Rebuke.of.the.Vaal","Redbeak","Relentless.Fury","Reverberation.Rod","Rigwald.s.Charge","Rigwald.s.Command","Rigwald.s.Savagery","Rive","Roth.s.Reach","Scaeva","Shiversting","Silverbough","Silverbranch","Singularity","Sire.of.Shards","Slivertongue","Soul.Taker","Spine.of.the.First.Claimant","Starforge","Storm.Cloud","Storm.Prison","Taryn.s.Shiver","Terminus.Est","The.Blood.Reaper","The.Blood.Thorn","The.Cauteriser","The.Consuming.Dark","The.Dancing.Dervish","The.Dark.Seer","The.Goddess.Bound","The.Goddess.Scorned","The.Goddess.Unleashed","The.Gryphon","The.Harvest","The.Princess","The.Scourge","The.Screaming.Eagle","The.Searing.Touch","The.Stormheart","The.Supreme.Truth","The.Tempest","The.Tempestuous.Steel","The.Whispering.Ice","Tipua.Kaikohuru","Touch.of.Anguish","Tremor.Rod","Trypanon","Twyzel","Ungil.s.Gauche","Varunastra","Void.Battery","Voidhome","Voltaxic.Rift","Wideswing","Widowmaker","Wildslash","Windripper","Wings.of.Entropy","Xirgil.s.Crank","Ahn.s.Might","Arakaali.s.Fang","Arborix","Augyre","Balefire","Beltimber.Blade","Cameria.s.Avarice","Cane.of.Unravelling","Cerberus.Limb","Chaber.Cairn","Corona.Solaris","Debeon.s.Dirge","Disintegrator","Dreadbeak","Dreadsurge","Duskdawn","Earendel.s.Embrace","Ewar.s.Mirage","Fate.of.the.Vaal","Geofri.s.Devotion","Grelwood.Shank","Hand.of.Thought.and.Motion","Hand.of.Wisdom.and.Action","Hopeshredder","Kitava.s.Feast","Martyr.of.Innocence","Mirebough","Nebuloch","Ngamahu.s.Flame","Oni.Goroshi","Panquetzaliztli","Sanguine.Gambol","Severed.in.Sleep","Shade.of.Solaris","Shimmeron","Sinvicta.s.Mettle","Soulwrest","Story.of.the.Vaal","Taproot","The.Dancing.Duo","The.Enmity.Divine","The.Grey.Spire","The.Poet.s.Pen","The.Rippling.Thoughts","The.Stormwall","The.Wasp.Nest","Tidebreaker","Tulborn","Tulfall","United.in.Dream","Uul.Netol.s.Embrace","Uul.Netol.s.Kiss","Voidforge","Vulconus","White.Wind","Xoph.s.Inception","Xoph.s.Nurture","Paradoxica","The.Crimson.Storm","Sign.of.the.Sin.Eater","Cold.Iron.Point","Nebulis","The.Black.Cane","The.Saviour","NA."
2016-11-05,"Standard","UniqueWeapon",0.255,0.4085,19.09188,17.10975,19.95575,25.92875,0.19113,0.255,6.55125,2,0.255,515.07738,0.255,0.91413,4.44875,0.255,0.255,0.94788,2.3425,18.88125,0.255,5.24375,0.32363,0.255,0.96925,1,0.255,0.255,991.79813,0.255,0.255,0.255,1,1,29.88125,8.71625,0.255,46.49375,0.73188,10.5125,14.90125,0.255,12.5525,0.255,1,0.36313,2.42,0.47888,0.99813,0.255,0.20488,1,0.2455,0.255,0.255,0.255,0.255,0.97688,33.7525,1,1,3.17,0.255,0.37425,1,0.47475,1,0.255,0.97363,1.96875,35.25,0.35175,38.9075,1,2.85875,0.255,0.255,0.255,0.99713,0.255,1,0.255,1,3.152,1,56.1195,0.255,0.255,0.255,0.255,1,0.255,0.255,0.255,0.255,1,0.255,0.96863,2.68,0.255,0.255,0.255,21.56625,1,8.82625,332.02675,7.653,0.255,0.35525,0.255,0.255,0.255,0.255,0.255,126.41188,190.10463,1,0.255,1,0.17788,3.1175,0.255,2.13,1,10.2475,47.02375,0.3015,860.13638,0.255,0.255,1,0.47888,0.255,0.255,15.51375,11.00375,0.255,2.35375,1,18.4025,265.648,5,976.16125,0.255,9.20375,0.26425,1,0.255,1.19875,5.31625,1,1.875,292.55288,1.30588,0.255,12.185,0.255,0.255,98.932,431.33863,0.25475,3,0.255,0.255,0.14613,13.96875,0.255,2.08125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-06,"Standard","UniqueWeapon",0.2394,0.47776,19.2403,17.79552,19.64925,27.87104,0.20463,0.2394,7.36418,1.96299,0.2394,523.93896,0.2394,0.99104,5,0.2394,0.2394,0.84925,2,13.40448,0.2394,4.40746,0.28896,0.2394,0.97612,1,0.2394,0.2394,994.61194,0.2394,0.2394,0.2394,1,0.98164,33.14478,8.49209,0.2394,44.99254,0.96881,13.35672,14.2,0.2394,15.3194,0.2394,1,0.34209,2.3403,0.67582,1,0.2394,0.21672,1,0.21209,0.2394,0.2394,0.2394,0.2394,0.90269,30,1,1,3.31045,0.2394,0.38075,0.91179,0.28448,1,0.2394,0.96791,1.74925,29.82358,0.25731,41.12836,1,2.77015,0.2394,0.2394,0.2394,1,0.2394,1,0.2394,1,3.97433,1,64.0697,0.2394,0.2394,0.2394,0.2394,1,0.2394,0.2394,0.24343,0.2394,1,0.2394,0.95194,2.20627,0.2394,0.2394,0.2394,20.1403,1,9.32985,330.7094,7.0203,0.2394,0.36821,0.2394,0.2394,0.2394,0.2394,0.2394,156.43522,216.6497,1,0.2394,1,0.2097,3.05522,0.2394,2.52836,1,10,43.2194,0.2394,728.89328,0.2394,0.2394,1,0.47134,0.2394,0.2394,14.45821,10.05075,0.2394,3,1,16.96418,262.94493,4.54328,1025.72806,0.2394,8.34925,0.2394,1,0.2394,1.31493,6.66866,1,1.26866,462.90254,1.41612,0.2394,14.31343,0.2394,0.2394,107.01224,409.37269,0.23254,3,0.2394,0.2394,0.13418,12.72836,0.2394,1.98955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-07,"Standard","UniqueWeapon",0.24891,0.8899,20,19.41683,19.26634,29.40158,0.23762,0.24891,7.20495,1.21327,0.24891,501.84228,0.24891,0.9298,5,0.24891,0.24891,0.82198,2.50891,10.85149,0.24891,4.31485,0.42248,0.24891,1,1,0.24891,0.24891,1021.94386,0.24891,0.24891,0.24891,1,1,30.1099,8.54416,0.24891,49.38614,1,13.03871,14.72723,0.24891,15.8495,0.24891,1,0.33743,2.39901,0.64743,1,0.24891,0.21861,1,0.2303,0.24891,0.24891,0.24891,0.24891,0.9998,30.04851,1,1,3.26733,0.24891,0.45881,0.70287,0.3195,0.99921,0.25436,0.99455,1.20495,22.69604,0.24891,39.66139,0.99356,2.47723,0.24891,0.24891,0.24891,1,0.26366,1,0.24891,1,4.86238,1,64.60406,0.24891,0.24891,0.24891,0.24891,1,0.24891,0.24891,0.33257,0.24891,1,0.24891,0.87208,2.03861,0.24891,0.24891,0.24891,20.83465,1,9.5703,332.48465,5.04762,0.24891,0.25772,0.24891,0.24891,0.24891,0.24891,0.24891,180.98842,172.27257,1,0.24891,1,0.2102,3.24752,0.24891,2.11287,1,10.00594,44.94158,0.27653,617.14416,0.24891,0.24891,1,0.46881,0.24891,0.24891,15.70099,10.53762,0.24891,3,1,15.46535,233.93713,3.45842,1060.67614,0.24891,8.84059,0.24891,0.99436,0.24891,1,6.94653,1,1,532.1376,2.30297,0.24891,16.10198,0.24891,0.24891,100.58099,403.24772,0.24891,3,0.24891,0.24891,0.1499,10.7802,0.24891,1.25941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-08,"Standard","UniqueWeapon",0.26453,0.63208,20,19.5,19.25755,29.33868,0.25321,0.26453,8.00943,1.29764,0.26453,497.41745,0.26453,0.93406,5,0.26453,0.26453,0.86434,3.05377,11.9217,0.26453,5.4566,0.4484,0.26453,1,1,0.26453,0.26453,1002.07123,0.26453,0.26453,0.26453,1,1,30,9.73972,0.26491,45.04623,0.9917,7.36698,15.02943,0.26453,16.14057,0.26453,1,0.48849,2,0.42509,1,0.26453,0.18915,1,0.26113,0.26453,0.26453,0.26453,0.26453,1,29.95377,1,1,2.2283,0.26453,0.47868,0.56481,0.32142,1,0.29226,0.99906,1,20.38679,0.26453,36.79245,0.94028,2.0934,0.26453,0.26453,0.26453,1,0.26453,1,0.26453,1,4.17047,1,66.63708,0.26453,0.26453,0.26453,0.26453,1,0.26453,0.26453,0.46,0.26453,1,0.26453,0.69009,2.17981,0.26453,0.26453,0.26453,19.63491,1,9.01038,341.19925,5.03585,0.26453,0.26453,0.26453,0.26453,0.26453,0.26453,0.26453,170.98208,153.4066,1,0.26453,1,0.22151,3.3217,0.26453,2.05755,1,10.46038,46.33113,0.26453,697.07962,0.26453,0.26453,1,0.435,0.26453,0.26453,15.21509,11.26604,0.26453,3,1,16.42453,219.18594,3.96509,1002.17896,0.26453,8.08302,0.26453,0.975,0.26453,1,5.80189,1,1,0,1.22264,0.26453,15,0.26453,0.26453,94.67236,406.78519,0.26453,3,0.26453,0.26453,0.15028,10.04811,0.26453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09,"Standard","UniqueWeapon",0.25294,0.50239,20,19.2633,19.83486,29.03982,0.21615,0.25294,8.00734,1.52936,0.25294,465.5,0.25294,0.87761,5,0.25294,0.25294,0.49523,2.94954,12.87266,0.25294,7.08624,0.36229,0.25294,1,0.96211,0.25294,0.25294,1023.34349,0.25294,0.25294,0.25294,1,1,31.8578,8.08037,0.25294,44.68991,1,11.33303,14.91284,0.25294,15.25046,0.25294,1,0.46092,2,0.59413,0.98339,0.25294,0.17972,1,0.25294,0.25294,0.25294,0.25294,0.25294,0.96358,29.9,1,1,3.26147,0.25294,0.45422,0.46817,0.40165,1,0.27138,1,1,26.78899,0.25872,35.66055,0.99349,2.36514,0.25294,0.25294,0.25294,1,0.25294,1,0.25294,1,4.81183,1,64.96697,0.25294,0.25294,0.25294,0.25294,1,0.25294,0.25294,0.46092,0.25294,1,0.25294,0.92917,2,0.25294,0.25294,0.25294,18.63486,1,8.33119,335.97706,4.85963,0.25294,0.33275,0.25294,0.25294,0.25294,0.25294,0.25294,121.43725,164.95661,1,0.25294,1,0.24211,3,0.25294,1.96606,1,10.74679,42.83578,0.25294,662.62064,0.25294,0.25294,1,0.28532,0.25294,0.25294,15,10.16606,0.25294,3,1,16.41835,213.04404,3.27706,998.04908,0.25294,7.72459,0.25294,0.99514,0.25294,1,8.59358,0.99908,1.21294,0,1.01835,0.25294,14.94404,0.25294,0.25294,89.98697,398.40193,0.25294,3,0.25294,0.25294,0.15083,10,0.25294,1.61119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-10,"Standard","UniqueWeapon",0.24569,0.75789,19.99083,19,19.60734,29.21743,0.22743,0.24569,7.92477,1.90706,0.24569,467.23633,0.24569,0.98174,5,0.24569,0.24569,0.44284,2.49908,13.97706,0.24569,7.62018,0.24972,0.24569,1,0.87422,0.24569,0.24569,1057.60908,0.24569,0.24569,0.24569,1,1,32.69266,7.42018,0.24569,44.58716,1,13.45046,14.79413,0.24569,14.4367,0.24569,1,0.44798,2,0.56202,0.88743,0.24569,0.2367,1,0.24569,0.24569,0.24569,0.24569,0.24569,0.92183,29.57064,1,1,2.1156,0.24569,0.4555,0.37376,0.26211,1,0.46706,0.94486,1.10826,28.94495,0.24679,30,0.99459,2.6645,0.24569,0.24569,0.24569,1,0.24569,1,0.24569,1,4.33468,1,63.32679,0.24569,0.24569,0.24569,0.24569,1,0.24569,0.24569,0.46,0.24569,1,0.24569,1,2.00092,0.24569,0.24569,0.24569,18.4,1,8.0578,334.00367,4.95138,0.24569,0.46,0.24569,0.24569,0.24569,0.24569,0.24569,146.27431,130.10275,1,0.24569,1,0.22037,3,0.24569,2.14771,1,9.98899,41.43578,0.24569,617.89523,0.24569,0.24569,1,0.25312,0.24569,0.24569,15,10,0.24569,2.69358,1,16.38349,200.4022,3.20367,966.69899,0.24569,6.91064,0.24569,0.99954,0.24569,1,7.26055,1,1.62064,0,1.47248,0.24569,13.36514,0.24569,0.24569,87.7622,411.46872,0.24569,3,0.24569,0.24569,0.11661,10,0.24569,2.36624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,"Standard","UniqueWeapon",0.23652,0.69293,19.99565,18.78696,18.67609,29.56435,0.23641,0.23652,7.28152,2,0.23652,466.96489,0.23652,0.99924,5,0.23652,0.23652,0.44837,2.03261,15.0413,0.23652,8.8087,0.23652,0.23652,1,0.96033,0.23652,0.23652,1082.14891,0.23652,0.23652,0.23652,1,0.96,30.85326,7.7363,0.26239,43.31522,1,10,15.19565,0.23652,14.34783,0.23652,1,0.50543,1.9913,0.46011,0.96315,0.23652,0.23598,0.97793,0.23652,0.23652,0.23652,0.23652,0.23652,0.92087,29.99565,1,1,2.01739,0.23652,0.46359,0.4737,0.34054,0.99783,0.4613,0.8162,1,29.69565,0.34098,29.08696,0.98826,3,0.23652,0.23652,0.23652,1,0.24109,1,0.23652,1,4.9763,1,61.47652,0.23652,0.23652,0.23652,0.23652,1,0.23652,0.23652,0.4613,0.23652,1,0.23652,0.99457,2.13913,0.23652,0.23652,0.23652,18.60435,1,8.18478,339.68674,5,0.23652,0.46033,0.23652,0.23652,0.23652,0.23652,0.23652,267.9463,140.47304,0.99163,0.23652,1,0.22,3,0.23652,2.94891,1,9.47826,39.98261,0.29717,604.52315,0.23652,0.23652,1,0.23957,0.23652,0.23652,14.17283,10.03804,0.23652,2.55652,1,16.08261,201.43348,3.15543,1043.44609,0.23652,6.20228,0.23652,0.99957,0.23652,1,5.22826,1,1.88935,537.45333,1.65,0.23652,12.16522,0.23652,0.23652,92.23076,439.14304,0.23652,3,0.23652,0.23652,0.11076,10.20978,0.23652,1.71739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-12,"Standard","UniqueWeapon",0.24626,0.57099,19.7989,18.53187,17.68791,29.24615,0.24538,0.24626,7,2,0.24626,471.98484,0.24626,0.99857,5,0.24626,0.24626,0.48385,2.24835,19.74066,0.30604,4.74835,0.24692,0.24626,1,0.91099,0.24626,0.24626,1094.9989,0.24626,0.24626,0.24626,1,0.94648,31.92418,6.84758,0.41923,40.08791,1,10,17.15165,0.24077,12.95934,0.24626,1,0.46022,2,0.5367,1,0.24626,0.21912,1,0.24626,0.24626,0.24626,0.24626,0.27319,0.86505,31.55275,1,1,2.47692,0.24549,0.55912,0.68824,0.44923,0.99418,0.28429,0.89648,1.10934,25.77473,0.41978,30.28571,0.96505,2.88462,0.24626,0.24626,0.24626,1,0.24626,1,0.24626,1,4.93407,1,67.12923,0.24626,0.24626,0.24626,0.24626,1,0.24626,0.24626,0.45692,0.24626,1,0.24626,0.79604,2.90989,0.24626,0.23703,0.24626,15.27802,1,7.53846,337.97692,4.83626,0.24626,0.46,0.24626,0.24626,0.24626,0.24626,0.24626,240.02099,204.32297,0.97857,0.24626,1,0.22352,3.06593,0.24626,3.02527,1,8.88791,40.21978,0.46582,643.33484,0.24626,0.24626,1,0.24626,0.24626,0.24626,11.11648,11.26044,0.24626,2,1,17.64835,202.78615,3.41099,1087.32473,0.24626,5.28901,0.3878,0.94418,0.24626,1,4.78901,1,1.26451,559.49626,2.67582,0.24626,12.72088,0.24626,0.24626,100.21813,422.8944,0.24626,3,0.24626,0.24626,0.19648,10.55275,0.24626,2.43626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-13,"Standard","UniqueWeapon",0.26234,0.50195,19.03506,18.53506,17.98961,29.84675,0.24247,0.26234,6.53247,1.88052,0.26234,467.51351,0.26234,0.95442,4.97922,0.26234,0.26234,0.31506,2.78961,15.21039,0.38273,4.05195,0.26623,0.26234,1,0.62234,0.26234,0.26234,1089.61169,0.26234,0.26584,0.26234,1,0.96727,32.14026,6.0039,0.28364,38.98831,1,10,15.42078,0.24104,10.67532,0.26234,1,0.45948,2,0.30208,0.99974,0.26234,0.25481,1,0.26234,0.26234,0.26234,0.26234,0.26584,0.88883,30,1,1,3.92987,0.26234,0.77961,1,0.36286,0.99792,0.26364,0.6374,1.93636,35.65052,0.45792,49.55844,1,2.28701,0.26234,0.26234,0.26234,1,0.26234,1,0.26234,1,4.46286,1,67.5826,0.26234,0.26234,0.26234,0.26234,1,0.26234,0.26234,0.40325,0.26234,1,0.26234,0.60078,2.67013,0.26234,0.23727,0.26234,14.81948,1,7.07013,339.91039,5,0.26234,0.48532,0.26234,0.26234,0.26234,0.26234,0.26234,177.37273,191.58247,1,0.26234,1,0.26078,3.01039,0.26234,2.62857,0.97182,7.29221,40.95065,0.37117,635.41195,0.26234,0.26234,1,0.26234,0.26234,0.26234,13.45195,11.92338,0.26234,2.00104,1,22.51662,223.19519,4,1083.91675,0.26234,5.11818,0.36117,0.91896,0.26234,1.04286,4.87662,1,1,609.19519,1.97662,0.26234,12.88182,0.26234,0.26234,99.06104,438.66416,0.26234,3,0.26234,0.26234,0.16273,9.9961,0.26234,1.91299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,"Standard","UniqueWeapon",0.27212,0.58904,19.32692,18.09423,16.86923,30.40577,0.21577,0.27212,8.38654,2.64462,0.27212,450.39212,0.27212,0.885,5,0.27212,0.27212,0.40865,2.67692,19.65962,0.45692,4.11538,0.27212,0.27212,1,0.91115,0.27212,0.27212,1104.71942,0.27212,0.27212,0.27212,1,0.99019,33.21538,5.96346,0.36712,32.89808,1,10,14.49808,0.27212,9.58077,0.27212,1,0.43731,2,0.27212,1,0.27212,0.255,1,0.27212,0.27212,0.27212,0.27212,0.27212,0.99981,30,1,1,3.58654,0.27212,0.96673,0.88462,0.39077,0.79096,0.27288,0.915,2.00962,40.56846,0.29077,39.89423,0.99269,3,0.27212,0.27212,0.27212,1,0.27212,1,0.27212,1,4.32308,1,65.17615,0.27212,0.27212,0.27212,0.27212,1,0.27212,0.27212,0.31269,0.27212,1,0.27212,0.57577,2,0.27212,0.24231,0.27212,14.69615,1,7.22115,339.01731,5,0.27212,0.57212,0.27212,0.27212,0.27212,0.27212,0.27212,247.1925,253.26231,1,0.27212,1,0.26692,3,0.27212,1.99808,0.99558,6.95577,47.16154,0.40192,612.47077,0.27212,0.27212,0.99365,0.27212,0.27212,0.27212,13.63269,12.04808,0.27212,2.04,1,22.15269,272.20923,4,1029.7975,0.27212,5.69615,0.33673,0.91923,0.27212,1.72308,5.29615,1,1,546.05324,1.73077,0.27212,13.19038,0.27212,0.27212,99.875,416.74654,0.27212,2.95577,0.27212,0.27212,0.17442,10,0.27212,2.73731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-15,"Standard","UniqueWeapon",0.27041,0.68612,18.75918,18.33878,17.4898,31.4449,0.15531,0.27041,9,2.96735,0.27041,477.01673,0.27041,0.91082,5,0.27041,0.27041,0.5349,2.52857,24.98367,0.89143,4.13469,0.27041,0.27041,1,0.87878,0.27041,0.27041,1091.48714,0.27041,0.27041,0.27041,1,0.99633,38.3551,6,0.28673,33.6898,1,10,15.5551,0.27041,8.66735,0.27041,1.13898,0.28327,2,0.47469,1,0.27041,0.22163,1,0.27041,0.27041,0.27041,0.27041,0.27041,0.96816,30,1,1,3.80816,0.27041,0.74082,0.48204,0.45367,0.93551,0.38184,0.77265,1.92041,29.63265,0.30122,40.15306,0.8649,3.60408,0.27041,0.27041,0.27041,1,0.2798,1,0.27041,1,4.08776,1,61.05102,0.27041,0.27041,0.27041,0.27041,1,0.27041,0.27041,0.2949,0.27041,1,0.27041,0.62102,2,0.27041,0.22204,0.27041,16.39592,1,7.80816,307.01469,5.3851,0.27041,0.94776,0.27041,0.27041,0.27041,0.27041,0.27041,190.48449,261.23531,0.99122,0.27041,1,0.27041,3,0.27041,1.71633,0.86102,9.33878,44.00612,0.49837,613.41429,0.27041,0.27041,0.96551,0.27041,0.27041,0.26551,13.35102,14.39796,0.27041,2,1,43.95184,250.99612,3.81469,1010.1449,0.27041,6.30204,0.27041,0.82939,0.27041,1.15102,7.30612,1,1,344.9702,2.02857,0.27041,11.77959,0.27041,0.27041,94.01122,445.23959,0.27041,3.4102,0.27041,0.27041,0.1749,10.14286,0.27041,1.27061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-16,"Standard","UniqueWeapon",0.2714,0.58,18.39649,18.27544,17.46316,30.84211,0.16649,0.2714,8.8386,2.63333,0.2714,478.35123,0.2714,0.98491,5,0.2714,0.2714,0.52281,2.49123,24.89474,0.45281,4,0.27632,0.2714,1,0.83561,0.2714,0.2714,1125.39474,0.2714,0.2714,0.2714,1,1,38.24561,6.04035,0.39211,34.08772,1,9.52456,16.10877,0.2714,8.06491,0.2714,1.53088,0.39509,2,0.8093,1,0.2714,0.23667,1,0.2714,0.2714,0.2714,0.2714,0.26877,0.96193,29.78947,1,1,3.98947,0.2714,0.56053,0.47982,0.51456,0.96333,0.45737,0.74684,1.47368,39.85105,0.38228,39.83333,0.94544,3.27719,0.2714,0.27088,0.2714,1,0.2714,1,0.2714,1,3.65035,1,58.15088,0.2714,0.2714,0.2714,0.2714,1,0.2714,0.2714,0.29807,0.2714,1,0.2714,0.8314,2,0.2714,0.26632,0.2714,16.64211,1,7.42281,286.97175,7.17018,0.2714,0.94211,0.2714,0.2714,0.2714,0.2714,0.2714,153.02947,303.41912,1,0.2714,1,0.2714,3.09825,0.2714,2.21649,0.92421,9.87193,36.73684,0.35018,613.45842,0.2714,0.2714,0.96193,0.2714,0.2714,0.26667,14.78421,14.99825,0.2714,2.28298,1,42.22281,261.52702,2.79123,967.68526,0.2714,8.30877,0.29667,0.55544,0.2714,1.99649,5.20526,1,1,356.74175,2.20702,0.2714,11.68246,0.2714,0.2714,95.30754,475.91825,0.2714,3.50877,0.2714,0.2714,0.14842,10.34737,0.2714,1.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-17,"Standard","UniqueWeapon",0.27386,0.29684,17.58246,18.03719,18.65965,31.34912,0.12684,0.27386,9.01754,2.50526,0.27386,498.44895,0.27386,0.99333,5,0.27386,0.27386,0.55333,2,21.25965,0.46439,3.71053,0.32,0.27386,1,0.92211,0.27386,0.27386,1139.37421,0.27386,0.27386,0.27386,1,1,37.55088,6.88246,0.47491,32.5,1,9.63947,15.0807,0.27386,9.2,0.27386,2,0.63368,2,0.58053,0.99684,0.27386,0.27281,1,0.27386,0.27386,0.27386,0.27386,0.27386,0.83614,28.31053,1,1,3.90526,0.27386,0.76702,0.54211,0.46386,0.98719,0.39877,0.68561,1,50.03333,0.45368,37.81579,0.99526,3.99123,0.27386,0.26526,0.27386,1,0.27509,1,0.27386,1,3.71842,1,60.93754,0.27386,0.27386,0.27386,0.27386,1,0.27386,0.27386,0.39947,0.27386,1,0.27386,0.48544,2,0.27386,0.27386,0.27386,15.52281,1,7.45614,305.96825,6.63614,0.27386,0.94193,0.27386,0.27386,0.27386,0.27386,0.27386,150.75105,348.25175,1,0.27386,0.99702,0.27386,3.00526,0.27386,2.92474,0.57456,9.15439,37.82456,0.29263,682.69684,0.27386,0.27386,0.90193,0.27386,0.27386,0.27386,15,12.99123,0.27386,3,1,38.98246,262.56614,2.22193,965.6386,0.27386,6.61579,0.40526,0.82895,0.27386,1.82105,5.46316,1,1,355.84574,2,0.27386,11.65965,0.27386,0.27386,136.67596,470.34667,0.27386,3.62281,0.27386,0.27386,0.15193,10,0.27386,1.96316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
